02004	soft110		辅导费	1774366516000010803	0	328	264	1	0	0		6	0		2026-03-24 23:35:17	新建角色	0

02000	soft110	b4d74785ccea37c832e960f7f868f333	辅导费	1774366516000010803	0	328	264	1	0	0		1	0	127.0.0.1	2026-03-24 23:35:18	人物上线	0

02001	soft110	b4d74785ccea37c832e960f7f868f333	辅导费	1774366516000010803	0	334	266	1	42	0		0	0	127.0.0.1	2026-03-24 23:35:59	人物离线0/0/51	0

02004	soft110		范德萨发	1774366618000011589	0	633	612	1	0	0		6	0		2026-03-24 23:36:59	新建角色	0

02000	soft110	b4d74785ccea37c832e960f7f868f333	范德萨发	1774366618000011589	0	633	612	1	0	0		1	0	127.0.0.1	2026-03-24 23:37:00	人物上线	0

02004	soft110	b4d74785ccea37c832e960f7f868f333	范德萨发	1774366618000011589	0	627	604	2	0	0		5	2	127.0.0.1	2026-03-24 23:37:12	人物升级	0

02004	soft110	b4d74785ccea37c832e960f7f868f333	范德萨发	1774366618000011589	0	627	604	2	0	0		50	7	127.0.0.1	2026-03-24 23:37:23	M2调整等级(2->7)	0

02002	soft110	b4d74785ccea37c832e960f7f868f333	范德萨发	1774366618000011589	0	609	596	7	0	1	金币	241	241	拾取金币	2026-03-24 23:38:08	+	0

02004	soft110	b4d74785ccea37c832e960f7f868f333	范德萨发	1774366618000011589	0	613	592	7	0	0		50	8	127.0.0.1	2026-03-24 23:38:31	M2调整等级(7->8)	0

02002	soft110	b4d74785ccea37c832e960f7f868f333	范德萨发	1774366618000011589	0	609	584	8	0	1	金币	136	377	掉落进背包	2026-03-24 23:38:46	+	0

02004	soft110	b4d74785ccea37c832e960f7f868f333	范德萨发	1774366618000011589	0	609	584	8	0	0		50	1	127.0.0.1	2026-03-24 23:38:55	M2调整等级(8->1)	0

02001	soft110	b4d74785ccea37c832e960f7f868f333	范德萨发	1774366618000011589	0	609	584	1	124	0		0	0	127.0.0.1	2026-03-24 23:39:03	人物离线0/0/51	0

02000	soft110	b4d74785ccea37c832e960f7f868f333	范德萨发	1774366618000011589	0	609	584	1	0	0		1	0	127.0.0.1	2026-03-24 23:39:37	人物上线	0

