02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	3	336	336	35	0	1	金币	3000	69609	传送员|	2026-04-07 23:20:35	-	0

02001	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	D2051	128	35	35	1201	0		0	0	127.0.0.1	2026-04-07 23:21:07	人物离线0/0/52	0

02000	soft119	b4d74785ccea37c832e960f7f868f333	沙发发生	1775557799000018060	0	571	136	11	0	0		1	0	127.0.0.1	2026-04-07 23:21:09	人物上线	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	沙发发生	1775557799000018060	0	467	120	11	0	1	金币	53	13233	掉落进背包	2026-04-07 23:22:44	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	沙发发生	1775557799000018060	0	428	105	11	0	1	金币	60	13293	掉落进背包	2026-04-07 23:23:14	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	沙发发生	1775557799000018060	0	397	97	11	0	1	金币	51	13344	掉落进背包	2026-04-07 23:23:48	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	沙发发生	1775557799000018060	0	385	87	11	0	1	金币	71	13415	掉落进背包	2026-04-07 23:23:55	+	0

02001	soft119	b4d74785ccea37c832e960f7f868f333	沙发发生	1775557799000018060	0	395	141	11	213	0		0	0	127.0.0.1	2026-04-07 23:24:42	人物离线0/0/52	0

02000	soft119	b4d74785ccea37c832e960f7f868f333	沙发发生	1775557799000018060	0	395	141	11	0	0		1	0	127.0.0.1	2026-04-07 23:24:44	人物上线	0

02001	soft119	b4d74785ccea37c832e960f7f868f333	沙发发生	1775557799000018060	0	401	147	11	9	0		0	0	127.0.0.1	2026-04-07 23:24:52	人物离线0/0/52	0

02000	soft119	b4d74785ccea37c832e960f7f868f333	沙发发生	1775557799000018060	0	401	147	11	0	0		1	0	127.0.0.1	2026-04-07 23:24:54	人物上线	0

